Bus Besar,A Perum PPD,P1,Term. Bekasi - Harmoni,Term. Bekasi -- Masuk Pintu Tol -- Bekasi Barat -- Tol Dalam Kota -- Keluar Pintu Tol -- Pancoran -- Jl. Sahardjo -- Jl. S. Agung -- Masjid Sunda Kelapa -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jl. Thamrin -- Jl. Merdeka Barat -- Jl. Majapahit -- Jl. Juanda -- Jl. Veteran -- Jl. Veteran III -- DST,DST -- Jl. Veteran III -- Jl. Veteran -- Jl. Juanda -- Jl. Majapahit -- Jl. Merdeka Barat -- Jl. Thamrin -- Jl. Imam Bonjol -- Jl. Diponegoro -- Masjid Sunda Kelapa -- Jl. S. Agung -- Jl. Sahardjo -- Pancoran -- Keluar Pintu Tol -- Tol Dalam Kota -- Bekasi Barat -- Masuk Pintu Tol -- Term. Bekasi
Angkutan Pengganti Bemo,-,JU01,Cilincing - Sultan Agung PP,Cilincing -- Berdikari -- Kosambi -- Kalibaru Timur -- Kalibaru Barat -- Tanah Merdeka -- Kramat Jaya -- Jl Toar -- Pelumpang Raya -- Yos Sudarso -- Sunter Karya -- Danau Sunter Selatan -- Stadion -- Mitra Sunter,Mitra Sunter -- Stadion -- Danau Sunter Selatan -- Sunter Karya -- Yos Sudarso -- Pelumpang Raya -- Jl Toar -- Kramat Jaya -- Tanah Merdeka -- Kalibaru Barat -- Kalibaru Timur -- Kosambi -- Berdikari -- Cilincing
Angkutan Pengganti Bemo,,,,,
Bus Besar,A Perum PPD,P2,Cililitan - Harmoni,Term. Cililitan -- Jl. Sutoyo -- Jl. MT. Haryono -- Jl. Otista Raya -- Jl. Matraman Raya -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Kwitang Raya -- Jl. R. Said -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Gajah Mada -- Harmoni,Harmoni -- Jl. Gajah Mada -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. R. Said -- Jl. Kwitang Raya -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Matraman Raya -- Jl. Otista Raya -- Jl. MT. Haryono -- Jl. Sutoyo -- Term. Cililitan
Angkutan Pengganti Bemo,-,JU02,Pasar Embrio - Tanjung Priok,Pasar Embrio -- KavTipar -- Tipar Cakung -- Bunderan Semper --Kramat Jaya -- Pasar Koja Baru -- Bhayangkara -- Melati -- Mangga -- Mawar -- Cikijing -- Sindang -- Seroja -- Berdikari -- Mutar Pelumpang -- Swasembada Timur -- Terminal Tanjung Priok,Terminal Tanjung Priok -- Swasembada Timur -- Mutar Pelumpang -- Berdikari -- Seroja --Sindang -- Cikijing -- Mawar -- Mangga -- Melati -- Bhayangkara -- Pasar Koja Baru -- Kramat Jaya -- Bunderan Semper -- Tipar Cakung -- Kav Tipar -- PasarEmbrio
Angkutan Pengganti Bemo,-,JU03,Tanjung Priok - Sunter Jaya,Terminal Tanjung Priok -- Enim -- Gorontalo -- Warakas III - VII - VI -- Swasembada Barat -- Sungai Bambu -- Yos Sudarso -- Mutar di Kores -- Gaya Motor I -- Danau Sunter Utara -- sunter Perkasa -- Sunter Hijau Raya -- Sunter Mas Barat -- Sunter Jaya,Sunter Jaya -- Suneter mas barat -- Sunter Hijau Raya -- Sunter Perkasa -- Danau Sunter Utara -- Gaya Motor I -- Mutar di Kores -- Yos Sudarso -- Sungai Bambu -- Enim -- Terminal Tanjung Priok
Bus Besar,A Perum PPD,P3,Kampung Rambutan - Kota,Term. Kampung Rambutan -- TB. Simatupang -- Jl. Raya Bogor -- Kramat Jati -- Jl. Dewi Sartika -- Jl. Otista -- Jatinegara Barat -- Matraman Raya -- Salemba Raya -- Jl. Kramat Raya -- Jl. Senen Raya -- Jl. Dr. Wahidin -- Jl. Gunung Sahari -- Jl. Kampung Bandan -- Kota (Jl. Lada),Kota (Jl. Lada) -- Jl. Kampung Bandan -- Jl. Gunung Sahari -- Jl. Dr. Wahidin -- Jl. Senen Raya -- Jl. Kramat Raya -- Salemba Raya -- Matraman Raya -- Jatinegara Barat -- Jl. Otista -- Jl. Dewi Sartika -- Kramat Jati -- Jl. Raya Bogor -- TB. Simatupang -- Term. Kampung Rambutan
Angkutan Pengganti Bemo,-,JU04,Tanjung Priok - DanauSunter,Berangkat : Terminal Tanjung Priok -- Tenggiri --Bahari --Warakas -- Gaya Motor I -- Danau Sunter Utara -- Mutar di Rumah Sakit Satya negara -- Kembali : Danau Sunter Utara -- Gaya Motor I -- Warakas -- Bahari -- Tenggiri -- terminal Tanjung Priok,Terminal Tanjung Priok -- Tenggiri -- Bahari --Warakas -- Gaya Motor I -- Danau Sunter Utara -- Kembali : Rumah Sakit Satya Negara -- Memutar di Danau Sunter -- Gaya Motor I -- Warakas -- Bahari -- Tenggiri -- Terminal Tanjung Priok -- Berangkat :
Bus Sedang,Metromini,T40,Pulo Gadung - Lampiri,Term. Pulo Gadung -- Jl. Rya Bekasi -- Ps. Pulo Jahe -- Jl. Baru -- Jb. Layang Buaran -- Jl. Raden Inten -- Jl. Malaka Sel -- Jl. Pondok Kelapa -- Lampiri Kembali : -- Lampiri -- Jl. Pondok Kelapa -- Jl. Malaka Sel -- Jl. Raden Inten -- Jb. Layang Buaran -- Jl. Baru -- Ps. Pulo Jahe -- Jl. Raya Bekasi -- Term. PuloGadung,Term. PuloGadung -- Jl. Raya Bekasi -- Ps. Pulo Jahe -- Jl. Baru -- Jb. Layang Buaran -- Jl. Raden Inten -- Jl. Malaka Sel -- Jl. Pondok Kelapa -- Lampiri Kembali : -- Lampiri -- Jl. Pondok Kelapa -- Jl. Malaka Sel -- Jl. Raden Inten -- Jb. Layang Buaran -- Jl. Baru -- Ps. Pulo Jahe -- Term. Pulo Gadung
Bus Besar,A Perum PPD,P11,Kampung Rambutan - Term. Kota,Term. Kampung Rambutan -- TB. Simatupang -- Tol Jagorawi -- Jl. Sutoyo -- Jl. MT. Haryono -- Gatot Subroto -- Jl. Rasuna Said -- Jl. Imam Bonjol -- Jl. MH. Thamrin -- Jl. Majapahit -- Jl. Gajah Mada -- Jl. Kunir -- Kota (Jl. Lada),Kota (Jl. Lada) -- Jl. Kunir -- Jl. Gajah Mada -- Jl. Majapahit -- Jl. MH. Thamrin -- Jl. Imam Bonjol -- Jl. Rasuna Said -- Gatot Subroto -- Jl. MT. Haryono -- Jl. Sutoyo -- Tol Jagorawi -- TB. Simatupang -- Term. Kampung Rambutan
Bus Besar,A Perum PPD,P20,Pulo Gadung - Lebak Bulus,Term. Pulo Gadung -- P. Kemerdekaan -- A. Yani -- Jl. Pramuka -- Matraman Raya -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jenderal Sudirman -- S. Mangaraja -- Panglima Polim -- Jl. RS Fatmawati -- TB. Simatupang -- Term. Lebak Bulus,Term. Lebak Bulus -- TB. Simatupang -- Jl. RS Fatmawati -- Panglima Polim -- S. Mangaraja -- Jenderal Sudirman -- Jl. Imam Bonjol -- Jl. Diponegoro -- Matraman Raya -- Jl. Pramuka -- A. Yani -- P. Kemerdekaan -- Term. Pulo Gadung
Bus Besar,A Perum PPD,P21,Term. Blok M - Ciputat,Term. Blok M -- Jl. Hasanuddin -- Jl. Falatehan 2 -- Jl. P. Polim -- Jl. Fatmawati -- TB. Simatupang -- Jl. Pasar Jumat -- Jl. Ciputat Raya -- Term. Ciputat,Term. Ciputat -- Jl. Ciputat Raya -- Jl. Pasar Jumat -- TB. Simatupang -- Jl. Fatmawati -- Jl. P. Polim -- Jl. Falatehan 2 -- Jl. Hasanuddin -- Term. Blok M
Bus Besar,A Perum PPD,P22,Term. Grogol - Tanjung Priok,Term. Grogol -- Kyai Tapa -- Hasyim Ashari -- Gajah Mada -- Jl. Kunir -- Kampung Bandan -- Jl. Lodan -- RE. Martadinata -- Term. Tanjung Priok,Term. Tanjung Priok -- RE. Martadinata -- Jl. Lodan -- Kampung Bandan -- Jl. Kunir -- Gajah Mada -- Hasyim Ashari -- Kyai Tapa -- Term. Grogol
Bus Besar,A Perum PPD,P24,Grogol - Perumnas Tangerang,Term. Grogol -- Kyai Tapa -- S. Parman -- Tol Tangerang -- Tanah Tinggi -- Komplek Kehakiman -- Daan Mogot -- Cimone -- Perumnas Tangerang,Perumnas Tangerang -- Cimone -- Daan Mogot -- Komplek Kehakiman -- Tanah Tinggi -- Tol Tangerang -- S. Parman -- Kyai Tapa -- Term. Grogol
Bus Besar,A Perum PPD,P24A,Grogol - Perumas II Tangerang,Term. Grogol -- S. Parman -- Tol Tangerang -- Tanah Tinggi -- Karawaci -- Kav. Pemda -- Pandan Raya -- Betet -- Palem -- Prambanan -- Perumnas II Tangerang,Perumnas II Tangerang -- Prambanan -- Palem -- Betet -- Pandan Raya -- Kav. Pemda -- Karawaci -- Tanah Tinggi -- Tol Tangerang -- S. Parman -- Term. Grogol
Bus Sedang,Metromini,B85,Kalideres - Lebak Bulus,Term. Kalideres -- Daan Mogot -- Bojong Indah -- Kosambi -- Raya Kembangan -- Kel. Kembangan -- Puri Kembangan -- Penjara Wanita -- Jembatan Tol -- Jl. Asyirat -- Raya Kby. Lama -- Raya Ciputat -- Term. Lebak Bulus,Term. Lebak Bulus -- Raya Ciputat -- Raya Kby. Lama -- Jl. Asyirat -- Jembatan Tol -- Penjara Wanita -- Puri Kembangan -- Kel. Kembangan -- Raya Kembangan -- Kosambi -- Bojong Indah -- Daan Mogot -- Term. Kalideres
Bus Sedang,Metromini,B91,Tanah Abang - Batusari,Jatibaru -- Cideng -- Roxi -- Kyai Tapa -- S. Parman -- TG. Duren -- Kemanggisan -- Batusari,Batusari -- Kemanggis -- TG. Duren -- S. Parman -- Kyai Tapa -- Roxi -- Cideng -- Jatibaru
Bus Sedang,Metromini,B92,Tanah Abang - Ciledug,Tanah Abang -- Jatibaru -- Cideng -- Roxi -- Kyai Tapa -- Daan Mogot -- Pesing -- Kedoya -- Joglo -- Term. Ciledug,Term. Ciledug -- Joglo -- Kedoya -- Pesing -- Daan Mogot -- Kyai Tapa -- Roxi -- Cideng -- Jatibaru -- Tanah Abang
Mikrolet,-,M06,Kampung Melayu - Gandaria,Term. Kampung Melayu -- Otista Raya -- Dewi Sartika -- Kramat Jati -- Raya Bogor -- Gandaria,Gandaria -- Raya Bogor -- Kramat Jati -- Dewi Sartika -- Otista Raya -- Term. Kampung Melayu
Mikrolet,-,M06A,Kampung Melayu - Gandaria,Gandaria -- Raya Bogor -- Kramat Jati -- Sutoyo -- DI. Panjaitan -- Ahmad Yani -- Bekasi Barat Raya -- Stasiun Jatinegara -- Bekasi Barat VI -- Jatinegara Timur 2 -- Jatinegara Barat 1 -- Jatinegara Barat -- Slamet Riyadi -- Bunderan Slamet Riyadi -- Matraman Raya -- Bekasi Barat Raya -- Ahmad Yani DST,Ahmad Yani DST -- Bekasi Barat Raya -- Matraman Raya -- Bunderan Slamet Riyadi -- Slamet Riyadi -- Jatinegara Barat -- Jatinegara Barat 1 -- Jatinegara Timur 2 -- Bekasi Barat VI -- Stasiun Jatinegara -- Bekasi Barat Raya -- Ahmad Yani -- DI. Panjaitan -- Sutoyo -- Kramat Jati -- Raya Bogor -- Gandaria
Bus Besar,A Perum PPD,P25,Senen - Perumnas Tangerang,Term. Senen -- Senen Raya -- Kwini II -- Pejambon -- Merdeka Timur -- Merdeka Utara -- Majapahit -- Suryopranoto -- Tomang Raya -- Tol Tangerang -- Tanah Tinggi -- Komplek Kehakiman -- Daan Mogot -- Raya Serang -- Cimone -- Perumnas Tangerang,Perumnas Tangerang -- Cimone -- Raya Serang -- Daan Mogot -- Komplek Kehakiman -- Tanah Tinggi -- Tol Tangerang -- Tomang Raya -- Suryopranoto -- Majapahit -- Merdeka Utara -- Merdeka Timur -- Pejambon -- Kwini II -- Senen Raya -- Term. Senen
Bus Sedang,Metromini,T41,Pulo Gadung - Tg Priok,Term. Pulo Gadung -- Raya Bekasi -- Pasar Cakung -- Jl. Tipar -- Sukapura -- Bund. TuguSemper -- Jl. Plumpang -- Yos Sudarso -- Jl. Enggano -- Term. Tg Priok,Term. Tg Priok -- Jl. Enggano -- Yos Sudarso -- Jl. Plumpang -- Bund. TuguSemper -- Sukapura -- Jl. Tipar -- Pasar Cakung -- Raya Bekasi -- Term. Pulo Gadung
Bus Besar,A Perum PPD,P28,Blok M - Perumas Tangerang,New Garden Hall -- Kyai Maja -- Taman Puring -- Velbak -- Kebayoran Lama -- Ciledug Raya -- Komplek Kehakiman -- Daan Mogot -- Cimone -- Perumnas Tangerang,Perumnas Tangerang -- Cimone -- Daan Mogot -- Komplek Kehakiman -- Ciledug Raya -- Kebayoran Lama -- Velbak -- Taman Puring -- Kyai Maja -- New Garden Hall
Bus Sedang,Metromini,T42,Prm Klender -- Rawamangun,Term. Perum Klender -- Jl. Ig Ngurahrai -- Jl. Penggilingan -- Jl. Ry Bekasi -- Jl. Perintis K -- Jl. Ky Putih -- Veldrum -- Jl. Paus -- Term. Rawamangun Kembali : -- Jl. Pegambiran -- Jl. Cip Baru Tmr -- Jl. B Pustaka -- Jl. Pemuda -- Veldrum -- Jl. K Putih -- Perintis K -- Jl. Ry Bekasi -- Penggilingan -- Jl. Ig Ngurahrai -- Term. Perum Klender,Term. Perum Klender -- Jl. Ig Ngurahrai -- Penggilingan -- Jl. Ry Bekasi -- Perintis K -- Jl. K Putih -- Veldrum -- Jl. Pemuda -- Jl. B Pustaka -- Jl. Cip Baru Tmr -- Jl. Pegambiran Kembali : -- Term. Rawamangun -- Jl. Paus -- Veldrum -- Jl. Ky Putih -- Jl. Perintis K -- Jl. Ry Bekasi -- Jl. Penggilingan -- Jl. Ig Ngurahrai -- Term. Perum Klender
Bus Besar,A Perum PPD,P34,Grogol - Perumnas BSR,Term. Grogol -- S. Parman -- Tol Tangerang -- Cikokol -- KI Asma'un -- Jl. Merdeka -- Pasar Baru -- Nagrak -- Perumnas BSR,Perumnas BSR -- Nagrak -- Pasar Baru -- Jl. Merdeka -- KI Asma'un -- Cikokol -- Tol Tangerang -- S. Parman -- Term. Grogol
Angkutan Pengganti Bemo,Metromini,T43,Pulo Gadung - Wisma Asri,Term. Pulo Gadung -- Komp. Seroja -- Ps. Bungur -- Pondok Ungu -- Jl. Bekasi Raya -- Term. PuloGadung,Term. Pulo Gadung -- Jl. Bekasi Raya -- Pondok Ungu -- Ps. Bungur -- Komp. Seroja -- Term. Pulo Gadung
Bus Sedang,Metromini,T44,Pulo Gadung - St. Cakung,Term. Pulo Gadung -- Raya Bekasi -- Pemancar Auri -- PuloGebang -- Bojong Rangkong -- Stasiun Cakung,Stasiun Cakung -- Bojong Rangkong -- PuloGebang -- Pemancar Auri -- Raya Bekasi -- Term. Pulo Gadung
Bus Sedang,Metromini,T45,Pulo Gadung - TMII,Term. Pulo Gadung -- Raya Bekasi -- Pasar Klender -- P. Revolusi -- Jatiwaringin -- Raya Pd. Gede -- Ter. Pinangranti -- TMII,TMII -- Ter. Pinangranti -- Raya Pd. Gede -- Jatiwaringin -- P. Revolusi -- Pasar Klender -- Raya Bekasi -- Term. Pulo Gadung
Bus Besar,A Perum PPD,P36,Term. Blok M - Term. Pulo Gadung,Berangkat : Term. Blok M -- Jl. Aditia W. -- Jl. W. Mongonsidi -- Jl. Gunawarman -- Jl. Senopati -- Jl. Sudirman -- Jl. Imam Bonjol -- Jl. Diponegoro -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Suprapto -- KL. Perintis K. -- Term. Pulo Gadung -- Kembali : Jl. Perintis K. -- Jl. Suprapto -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jl. Sudirman -- Jl. Sisingamangaraja -- Term. Blok M,Term. Blok M -- Jl. Sisingamangaraja -- Jl. Sudirman -- Jl. Imam Bonjol -- Jl. Diponegoro -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Suprapto -- Kembali : Jl. Perintis K. -- Term. Pulo Gadung -- KL. Perintis K. -- Jl. Suprapto -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jl. Sudirman -- Jl. Senopati -- Jl. Gunawarman -- Jl. W. Mongonsidi -- Jl. Aditia W. -- Berangkat : Term. Blok M
Bus Sedang,Metromini,T46,Pulo gadung - Kp. Melayu,Term. Pulo Gadung -- Raya Bekasi -- Jl. Pemuda -- Jl. Layur -- Jl. Tawes -- Jl. Hiu -- Term. Rawamangun -- Jl. Pegambiran -- Cipinang Baru -- Wisma Jaya -- B. Pustaka Barat -- Rawamangun Muka -- Utan Kayu -- Jl. Pramuka -- Matraman Raya -- Jatinegara Tmr -- Term. Kp Melayu,Term. Kp Melayu -- Jatinegara Tmr -- Matraman Raya -- Jl. Pramuka -- Utan Kayu -- Rawamangun Muka -- B. Pustaka Barat -- Wisma Jaya -- Cipinang Baru -- Jl. Pegambiran -- Term. Rawamangun -- Jl. Hiu -- Jl. Tawes -- Jl. Layur -- Jl. Pemuda -- Raya Bekasi -- Term. Pulo Gadung
Bus Sedang,Metromini,T47,Pulo Gebang - Senen,Kantor Walikota -- Ig Ngurah Rai -- Raya Bekasi -- Jl. Pemuda -- Ahmad Yani -- Rawasari Selatan -- Cempaka Putih Tengah -- Letjen Suprapto -- Kramat Bunder -- Senen Raya -- Dr. Wahidin -- Medan Senen,Medan Senen -- Dr. Wahidin -- Senen Raya -- Kramat Bunder -- Letjen Suprapto -- Cempaka Putih Tengah -- Rawasari Selatan -- Ahmad Yani -- Jl. Pemuda -- Raya Bekasi -- Ig Ngurah Rai -- Kantor Walikota
Bus Sedang,Metromini,T49,Pulo Gadung - Manggarai,Term. Pulo Gadung -- Raya Bekasi -- Jl. Pemuda -- Sunan Drajat -- Term. Rawamangun -- Jl. Pegambiran -- Cip. Baru Timur -- B. Pustaka Barat --Utan Kayu -- Pramuka -- Proklamasi -- Diponegoro -- Surabaya -- Sukabumi -- Sultan Agung -- Term. Manggarai Kembali : -- Sultan Agung -- Laturharhary -- Cik Ditiro -- Surabaya -- Diponegoro -- Salemba Raya -- Pramuka,Pramuka -- Salemba Raya -- Diponegoro -- Surabaya -- Cik Ditiro -- Laturharhary -- Sultan Agung Kembali : -- Term. Manggarai -- Sultan Agung -- Sukabumi -- Surabaya -- Diponegoro -- Proklamasi Pramuka -- Utan Kayu -- B. Pustaka Barat -- Cip. Bru Timur -- Jl. Pegambiran -- Term. Rawamangun -- Sunan Drajat -- Jl. Pemuda -- Raya Bekasi -- Term. Pulo Gadung
Bus Sedang,Metromini,T50,Kampung Melayu - Perum Klender,Term. Kampung Melayu -- Jatinegara -- Matraman Raya -- Bekasi Timur -- Pasar Klender -- Duren Sawit -- Term. Perum Klender,Term. Perum Klender -- Duren Sawit -- Pasar Klender -- Bekasi Timur -- Matraman Raya -- Jatinegara -- Term. Kampung Melayu
Bus Besar,A Perum PPD,P37,Term. Blok M - Term. Muara Angke,Berangkat : Term. Blok M -- Jl. Aditia W. -- Jl. W. Mongonsidi -- Jl. S. Parman -- Latumenten -- Jembatan II/III -- Pluit Putra -- Term. Muara Angke -- Kembali : Pluit P. -- Jembatan III/II -- Latumenten -- S. Parman -- Gatot Subroto -- Sudirman -- Sisingamangaraja -- Term. Blok M,Term. Blok M -- Sisingamangaraja -- Sudirman -- Gatot Subroto -- S. Parman -- Latumenten -- Jembatan III/II -- Kembali : Pluit P. -- Term. Muara Angke -- Pluit Putra -- Jembatan II/III -- Latumenten -- Jl. S. Parman -- Jl. W. Mongonsidi -- Jl. Aditia W. -- Berangkat : Term. Blok M
Bus Sedang,Metromini,T51,Kampung Melayu -- Cibening,Term. Kampung Melayu -- Jatinegara Barat -- Matraman Raya -- Bekasi Timur -- Jl. Ss -- Ps. Klender -- P. Revolusi -- Kejaksaan -- Komp. AL D Sawit -- Rawa Domba -- Kalimalang -- Curug -- Cibening,Cibening -- Curug -- Kalimalang -- Rawa Domba -- Komp. AL D Sawit -- Kejaksaan -- P. Revolusi -- Ps. Klender -- Jl. Ss -- Bekasi Timur -- Matraman Raya -- Jatinegara Barat -- Term. Kampung Melayu
Bus Besar,A Perum PPD,P38,Blok M - Tanjung Priok,Term Blok M -- Trunojoyo -- W. Mongonsidi -- Kapten Tendean -- Gatot Subroto -- MT. Haryono -- Otista Raya -- Jatinegara Barat -- Matraman Raya -- Pramuka -- A. Yani -- Yos Sudarso -- Enggano -- Term. Tanjung Priok,Term. Tanjung Priok -- Enggano -- Yos Sudarso -- A. Yani -- Pramuka -- Matraman Raya -- Jatinegara Barat -- Otista Raya -- MT. Haryono -- Gatot Subroto -- Kapten Tendean -- W. Mongonsidi -- Trunojoyo --Term Blok M
Bus Besar,A Perum PPD,P41,Kampung Rambutan - Harmoni,Term. Kampung Rambutan -- TB. Simatupang -- Tol Jagorawi -- Tol Dalam Kota -- Jl. MT Haryono -- Jl. Dr. Saharjo -- Jl. S. Agung -- Jl. Cik Di Tiro -- Jl. Menteng Raya -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Majapahit,Jl. Majapahit -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Menteng Raya -- Jl. Cik Di Tiro -- Jl. S. Agung -- Jl. Dr. Saharjo -- Jl. MT Haryono -- Tol Dalam Kota -- Tol Jagorawi -- TB. Simatupang -- Term. Kampung Rambutan
Bus Besar,A Perum PPD,P42,Lebak Bulus - Manggarai,Term. Lebak Bulus -- Arteri Pondok Indah -- Velbak -- Pakubuwono 6 -- Asia Afrika -- Pintu 1 Senayan -- Jenderal Sudirman -- Semanggi -- Gatot Subroto -- Pancoran -- Sahardjo -- Term. Manggarai,Term. Manggarai -- Sahardjo -- Pancoran -- Gatot Subroto -- Semanggi -- Jenderal Sudirman -- Pintu 1 Senayan -- Asia Afrika -- Pakubuwono 6 -- Velbak -- Arteri Pondok Indah -- Term. Lebak Bulus
Bus Besar,A Perum PPD,P43,Banteng Utara - Depok,Banteng Barat -- Veteran Raya -- Veteran III -- Merdeka Utara -- Merdeka Barat -- MH. Thamrin -- Jenderal Sudirman -- Gatot Subroto -- Pancoran -- Raya Pasar Minggu -- Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Lenteng Agung -- Raya Pasar Minggu -- Pancoran -- Gatot Subroto -- Jenderal Sudirman -- MH. Thamrin -- Merdeka Barat -- Merdeka Utara -- Veteran III -- Veteran Raya -- Banteng Barat
Bus Besar,A Perum PPD,P44,Kemayoran - P. Plawad,Kemayoran -- Jl. Angkasa -- Jl. Bungur -- Stasiun Senen -- Jl. Senen Raya -- Jl. Kwini I -- Jl. Kwitang -- Jl. R. Said -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Suryopranoto -- Jl. Tomang Raya -- Tol Kebon Jeruk -- Tol Jakarta/Tangerang -- Tol Kebon Nanas -- P. Plawad/Tangerang,P. Plawad/Tangerang -- Tol Kebon Nanas -- Tol Kebon Jeruk -- Jl. Tomang Raya -- Jl. Suryopranoto -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. R. Said -- Jl. Kwitang -- Jl. Kwini I -- Jl. Senen Raya -- Stasiun Senen -- Jl. Bungur -- Jl. Angkasa -- Kemayoran
Bus Sedang,Metromini,T52,Kampung Melayu - Stasiun Cakung,Term. Kampung Melayu -- Jatinegara Barat -- Matraman Raya -- Di Panjaitan -- Basuki Rachmat -- Cip Muara Ry -- Kol. M Sugiono -- Rd. Intan -- Ngurah Rai -- Ry Penggilingan -- Walikota Jaktim -- Stasiun Cakung,Stasiun Cakung -- Walikota Jaktim -- Ry Penggilingan -- Ngurah Rai -- Rd. Intan -- Kol. M Sugiono -- Cip Muara Ry -- Basuki Rachma -- Di Panjaitan -- Matraman Raya -- Jatinegara Barat -- Term. Kampung Melayu
K W K,-,S05,Toplas - Term. Pasar Minggu,Toplas-Jl. Baung -- Jl. Arteri -- Rawa Bambu -- Al Azhar -- Jl. Mujair -- Jl. Tawes -- Term. Pasar Minggu -- Pejaten Raya -- Siaga Raya -- Jl. Ayub -- Jl. H Samali -- Warung Jati -- Kalibata Sel II -- Kalibata Tengah -- Mampang Raya -- Jl. H Maun -- Raya Pasar Minggu -- Term. Pasar Minggu,Term. Pasar Minggu -- Raya Pasar Minggu -- Jl. H Maun -- Mampang Raya -- Kalibata Tengah -- Kalibata Sel II -- Warung Jati -- Jl. H Samali -- Jl. Ayub -- Siaga Raya -- Pejaten Raya -- Term. Pasar Minggu -- Jl. Tawes -- Jl. Mujair -- Al Azhar -- Rawa Bambu -- Jl. Arteri -- Toplas-Jl. Baung
Bus Besar,A Perum PPD,P45,Blok M - Perumnas Tangerang,Berangkat : Term. Blok M -- Jl. Aditia W. -- Jl. W. Mongonsidi -- Jl. Gunawarman -- Jl. Senapati -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S. Parman -- Tol Karawaci/Tangerang -- Perum Pemda Tangerang -- Term. Cimone/Tangerang -- Kembali : Tol Karawaci/Tangerang -- Jl. S. Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Sisingamangaraja -- Term. Blok M,Term. Blok M -- Jl. Sisingamangaraja -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S. Parman -- Kembali : Tol Karawaci/Tangerang -- Term. Cimone/Tangerang -- Perum Pemda Tangerang -- Tol Karawaci/Tangerang -- Jl. S. Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Senapati -- Jl. Gunawarman -- Jl. W. Mongonsidi -- Jl. Aditia W. -- Berangkat : Term. Blok M
Bus Sedang,Metromini,T53,Kampung Melayu - Kampung Rambutan,Term. Kampung Melayu -- Jatinegara Barat -- Matraman Raya -- Jatinegara Timur -- Otista -- DewiSartika -- Raya Condet -- Tb. Simatupang -- Term. Kampung Rambutan,Term. Kampung Rambutan -- Tb. Simatupang -- Raya Condet -- DewiSartika -- Otista -- Jatinegara Timur -- Matraman Raya -- Jatinegara Barat -- Term. Kampung Melayu
Bus Besar,A Perum PPD,P52,Pulo Gadung - Depok,Term. Pulo Gadung -- Jl. Pemuda-Jl. A. Yani-Masuk Tol -- Keluar Pintu Tol TMII -- Jl. Raya Pondok Gede -- Jl. Raya Bogor -- TB. Simatupang -- Lenteng Agung -- Kampus UI Depok -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Kampus UI Depok -- Lenteng Agung -- TB. Simatupang -- Jl. Raya Bogor -- Jl. Raya Pondok Gede -- Keluar Pintu Tol TMII -- Jl. Pemuda-Jl. A. Yani-Masuk Tol -- Term. Pulo Gadung
K W K,-,S06,Pondok Aren - Velbak,Pondok Aren -- Bintaro Permai -- Jl. Ulu Jami -- Raya Ciledug -- Pasar Kebayoran Lama -- Jl. Kramat -- Iskandar Muda -- Velbak,Velbak -- Iskandar Muda -- Jl. Kramat -- Pasar Kebayoran Lama -- Raya Ciledug -- Jl. Ulu Jami -- Bintaro Permai -- Pondok Aren
Bus Sedang,Metromini,T54,Term. Kampung Melayu -- Kincan,Term. Kampungt Melayu -- Jatinegara Barat -- Matraman Raya -- Bekasi Timur -- Ahmad Yani -- Pasar Ciplak -- Kali Malang -- Lampiri Kincah,Lampiri Kincah -- Kali Malang -- Pasar Ciplak -- Ahmad Yani -- Bekasi Timur -- Matraman Raya -- Jatinegara Barat -- Term. Kampung Melayu
